cap,tamed,subset,scheme,ov,IS_sh,IS_dd,OOS_sh,OOS_cagr,OOS_dd,OOS_vol,OOS_worst
CAP5,False,CORE3B6,EQ,OFF,1.405578216362908,-0.15262896498411538,0.7535433210166209,0.08023716676997439,-0.20264025027256538,0.11049926685912784,-0.07525138539115886
CAP5,False,CORE3B6,EQ,V2,1.191582691493463,-0.10404221017605708,0.7221293926048892,0.03853449146145671,-0.1415266466145525,0.05439285164783791,-0.024841745669547857
CAP5,False,CORE3B6,EQ,V3,0.9680944803741914,-0.16891981665826283,0.6859479434405671,0.0585301122598052,-0.18981954668674605,0.08864861827230439,-0.0608112359197361
CAP5,False,CORE3B6,HLV,OFF,1.4603643432834927,-0.13881113976010595,0.7417002193746142,0.07801681171482766,-0.2049267890853953,0.10931329778358385,-0.07593675089764654
CAP5,False,CORE3B6,HLV,V2,1.196970462681638,-0.1030001440462468,0.7550687131150289,0.040020306575742515,-0.12753536259455178,0.0538771830566784,-0.023710727085524907
CAP5,False,CORE3B6,HLV,V3,1.098137307890809,-0.15342045687675,0.6984102502446209,0.05922881701359661,-0.1965202419068619,0.08791966887924538,-0.059333758246513414
CAP5,False,CORE3B6,RP05,OFF,1.515185979086941,-0.1281192082057966,0.7302142081943119,0.07586306695342926,-0.20917214990009136,0.10811577907264755,-0.07493404863695552
CAP5,False,CORE3B6,RP05,V2,1.249639218408948,-0.10292901781240194,0.8147149655669561,0.040151754196662504,-0.111703059432401,0.049837075012665336,-0.024964395528226362
CAP5,False,CORE3B6,RP05,V3,1.1676487697045257,-0.14569188320775195,0.6661760856876727,0.055709463346724775,-0.2026705263912687,0.08706448688222315,-0.05829696051487545
CAP5,False,CORE3B6,RP07,OFF,1.5022617366052153,-0.1302185862756925,0.7325980748046936,0.07635523732559091,-0.20847304862292593,0.10843536113194858,-0.07538959098728967
CAP5,False,CORE3B6,RP07,V2,1.2372619455684477,-0.1015587163334164,0.7513388579795536,0.03970029382239049,-0.1258118317446948,0.053724314651649493,-0.02485913821612024
CAP5,False,CORE3B6,RP07,V3,1.1468969368250517,-0.1473807665047865,0.6468329163357318,0.05420969098852502,-0.20135850288257218,0.08753373577891496,-0.05827923064326852
