Date,prob,prob_scaled,raw,wind5
2021-08-05,0.08832192,0.08359348672138892,0.0,0.0
2021-08-06,0.17338017,0.2226228757780896,0.0,0.0
2021-08-09,0.0790664,0.06846516699737593,0.0,0.0
2021-08-10,0.0790664,0.06846516699737593,0.0,0.0
2021-08-11,0.07477383,0.06144887645013429,0.0,0.0
2021-08-12,0.070034236,0.05370191081138877,0.0,0.0
2021-08-13,0.066074066,0.04722893496159798,0.0,0.0
2021-08-16,0.070034236,0.05370191081138877,0.0,0.0
2021-08-17,0.066074066,0.04722893496159798,0.0,0.0
2021-08-18,0.066074066,0.04722893496159798,0.0,0.0
2021-08-19,0.07605081,0.06353612117018169,-9.446781511500226e-06,0.0
2021-08-20,0.39783624,0.5895007590068816,-0.0007985695674913168,0.0
2021-08-23,0.6067277,0.9309380112942307,-0.0021346520063463335,0.0
